order_id,customer_id,order_date,delivery_date,total_amount,discount_applied,tax_amount,shipping_cost,order_status,payment_method,notes
112391,5878,2024-04-21,2024-05-01,2103.24,6.25,16.43,18.88,Delivered,PayPal,Mean serious unit energy fill know.
112392,433,2023-12-01,2023-12-05,5742.49,15.6,20.78,8.48,Shipped,Debit Card,Recently phone rock.
112393,555,2023-06-15,2023-06-21,7216.49,20.1,5.88,16.72,Delivered,Debit Card,Agreement skill resource.
112394,3248,2024-02-05,2024-02-14,1836.25,21.14,22.32,5.79,Cancelled,PayPal,After apply successful nearly again lawyer.
112395,2094,2022-04-13,2022-04-17,4060.84,6.85,9.23,17.39,Returned,Debit Card,Tax account road particularly.
112396,6572,2023-10-04,2023-10-06,13773.66,20.1,18.8,6.37,Shipped,Cash,Artist wind test if over cultural we save.
112397,4421,2022-11-20,2022-11-26,80.65,20.74,21.5,15.08,Returned,Cash,Pass white shake.
112398,283,2024-04-21,2024-04-25,6152.68,11.59,12.77,15.36,Pending,Cash,Director remain specific within time view.
112399,3442,2022-10-31,2022-11-10,6653.15,18.86,18.29,18.8,Pending,PayPal,Else once trip by garden certain how.
112400,8134,2022-01-13,2022-01-22,7401.97,9.66,24.15,13.34,Pending,Debit Card,Although such customer task.
112401,7110,2022-05-04,2022-05-07,7616.799999999999,23.04,6.62,11.67,Pending,PayPal,Then peace whatever pick.
112402,5667,2023-02-17,2023-02-22,6109.07,12.06,23.81,5.74,Pending,PayPal,Again story admit employee nature.
112403,7288,2023-12-10,2023-12-16,1531.44,4.01,24.57,10.47,Shipped,Debit Card,Set rise much get home provide.
112404,490,2024-05-13,2024-05-16,1810.1000000000001,28.76,15.5,7.37,Shipped,Credit Card,Put ago just wall create guy need.
112405,8759,2023-04-16,2023-04-22,13291.650000000001,28.35,17.29,12.24,Returned,Debit Card,For daughter film more modern task hear.
112406,2964,2024-01-22,2024-01-30,2039.68,6.82,7.35,9.65,Pending,Credit Card,Position answer thousand very institution pattern car.
112407,850,2022-06-08,2022-06-11,1508.0,23.03,18.03,11.89,Cancelled,Debit Card,Your when wonder with.
112408,9366,2024-04-13,2024-04-16,9429.14,10.34,5.92,19.98,Shipped,Debit Card,Knowledge drop wall happen realize.
112409,2259,2024-05-11,2024-05-16,12856.810000000001,23.21,11.59,10.02,Cancelled,Debit Card,While important always any.
112410,611,2022-05-11,2022-05-20,954.2800000000001,20.6,6.21,16.52,Returned,Credit Card,New purpose more no base work detail.
112411,8729,2024-06-29,2024-07-06,9030.06,4.33,10.28,14.04,Shipped,Cash,Nor painting team best sell realize write.
112412,8201,2022-03-08,2022-03-11,8892.11,27.81,20.63,16.25,Delivered,Cash,Difficult produce word would water positive bring.
112413,4057,2022-04-30,2022-05-05,4419.23,7.85,18.15,10.99,Returned,PayPal,Follow risk few lose which he.
112414,8622,2022-12-26,2023-01-03,1346.6100000000001,9.95,9.06,6.08,Delivered,Credit Card,Reason together specific.
112415,6934,2024-10-17,2024-10-20,10922.64,16.92,17.2,17.9,Cancelled,Debit Card,Late offer smile serious college move.
112416,7493,2022-04-16,2022-04-18,5375.35,11.98,13.99,5.49,Returned,PayPal,Somebody body human choice wide hundred news.
112417,5032,2022-09-19,2022-09-28,4964.08,10.95,24.12,6.21,Cancelled,Cash,Ok hold truth traditional every among.
112418,9144,2024-06-04,2024-06-07,9640.8,5.45,10.28,7.38,Shipped,PayPal,Choice senior although notice.
112419,4306,2022-04-18,2022-04-24,0.0,21.85,15.04,14.17,Delivered,Debit Card,Past base move.
112420,9849,2023-11-11,2023-11-14,3914.29,4.15,16.19,8.0,Returned,Cash,Agree news hour we.
112421,7815,2024-12-05,2024-12-09,9353.99,5.59,15.86,15.08,Returned,Debit Card,Past huge none ago always want can.
112422,4463,2023-06-24,2023-07-04,2754.68,20.57,17.62,16.52,Shipped,Cash,Special open wonder court.
112423,686,2022-08-09,2022-08-19,11408.84,3.34,12.26,9.4,Delivered,Credit Card,Sea employee direction discover financial.
112424,3281,2024-11-14,2024-11-18,0.0,29.4,14.19,7.64,Shipped,Credit Card,Culture bill think spend piece they.
112425,4720,2022-07-04,2022-07-12,1076.85,26.06,23.51,9.79,Delivered,Cash,Stock letter cold group between loss fall.
112426,123,2023-10-24,2023-10-26,16831.06,15.1,18.64,11.07,Returned,PayPal,Provide size most win kind.
112427,4372,2022-02-17,2022-02-19,2194.51,27.09,10.65,18.97,Pending,Cash,A building still matter bed.
112428,3953,2023-08-20,2023-08-29,844.23,7.2,20.7,16.08,Returned,PayPal,Performance local second be.
112429,9713,2022-08-12,2022-08-18,1578.23,0.94,10.16,5.61,Pending,Cash,Us budget dog here head.
112430,9512,2024-03-10,2024-03-17,3188.01,3.79,21.09,16.96,Pending,PayPal,Language during different open car.
112431,6477,2022-04-13,2022-04-19,6613.6,29.88,20.03,7.72,Cancelled,Credit Card,Before mention market behavior instead.
112432,9070,2023-05-31,2023-06-10,1738.1399999999999,3.16,11.92,16.83,Returned,Credit Card,Break administration company food particular their.
112433,8911,2023-08-21,2023-08-28,7771.45,20.26,16.17,7.65,Pending,Credit Card,Place sound what new forward year person.
112434,1852,2024-10-10,2024-10-20,14028.6,21.35,12.36,12.93,Cancelled,Credit Card,There benefit left fight tonight industry receive.
112435,3974,2022-04-16,2022-04-22,4514.55,28.96,6.83,7.68,Shipped,Debit Card,Whatever we she accept today Democrat.
112436,5109,2024-05-07,2024-05-13,2614.2,13.14,19.04,11.91,Returned,PayPal,Physical perform hard dream magazine Mrs.
112437,5770,2023-10-14,2023-10-20,911.81,18.5,5.62,9.86,Pending,PayPal,Letter important positive last ever soldier general necessary.
112438,9105,2022-03-04,2022-03-11,3545.2200000000003,2.22,7.3,8.26,Shipped,Credit Card,Drive charge sure think present.
112439,9306,2024-04-24,2024-05-01,4696.0599999999995,25.76,12.54,12.3,Returned,Cash,School Congress answer seat reality.
112440,4032,2023-05-09,2023-05-18,988.33,7.97,22.45,13.94,Shipped,PayPal,Off fill father like once.
112441,5089,2024-02-15,2024-02-19,4401.57,25.29,9.61,7.25,Returned,PayPal,Wish by claim never.
112442,3734,2024-03-06,2024-03-12,837.5100000000001,15.39,19.12,8.11,Cancelled,Cash,Number town her whom listen be shoulder.
112443,5017,2022-03-16,2022-03-21,2554.0299999999997,8.31,15.44,7.76,Pending,Cash,Officer image free everything civil.
112444,9075,2023-06-10,2023-06-20,4616.26,24.29,6.97,6.81,Cancelled,Debit Card,Popular let person child chair wrong institution group.
112445,2880,2023-01-03,2023-01-11,1760.72,21.36,8.12,10.68,Returned,Debit Card,Others station such including appear.
112446,3445,2022-07-04,2022-07-12,10125.39,15.04,22.67,15.25,Returned,Credit Card,It professional black approach cause organization watch.
112447,535,2023-10-19,2023-10-23,1918.21,3.93,20.33,6.19,Shipped,Credit Card,Would because cell whatever.
112448,8379,2024-04-17,2024-04-22,6693.92,8.88,10.71,14.97,Delivered,Cash,Agency suddenly discussion challenge huge.
112449,2467,2024-06-22,2024-06-29,6508.549999999999,24.77,16.98,19.14,Shipped,Debit Card,Reality more enough peace.
112450,1062,2022-11-19,2022-11-26,8236.11,3.96,12.82,6.81,Cancelled,PayPal,Believe development pull guy.
112451,9899,2023-01-11,2023-01-17,8607.369999999999,13.83,21.57,10.8,Pending,Debit Card,Phone cover final.
112452,89,2023-08-22,2023-08-31,5117.38,27.81,9.63,14.89,Shipped,Cash,Should officer indeed there.
112453,8148,2024-07-11,2024-07-14,5703.42,25.28,13.9,19.31,Cancelled,Debit Card,Develop but which fly nice.
112454,3519,2024-05-22,2024-05-24,3460.7200000000003,26.56,22.57,8.63,Cancelled,PayPal,Nature agency because to.
112455,8022,2022-08-26,2022-08-29,8673.35,22.63,20.61,14.75,Cancelled,PayPal,Subject least work across.
112456,1849,2022-05-20,2022-05-23,11006.44,7.09,11.42,8.48,Cancelled,PayPal,Realize manage more clear.
112457,1376,2022-08-29,2022-09-02,4627.460000000001,25.31,16.13,16.51,Cancelled,Credit Card,Either speech no room.
112458,3837,2024-01-26,2024-01-31,2532.15,29.55,17.22,10.27,Cancelled,Credit Card,Street newspaper position talk agree produce.
112459,8760,2023-03-18,2023-03-20,1195.54,18.79,12.5,18.59,Pending,Credit Card,Senior long society likely test.
112460,7655,2022-09-17,2022-09-19,3454.73,25.32,22.65,9.06,Shipped,Cash,Career live term television.
112461,7405,2024-09-30,2024-10-05,6833.71,6.32,16.09,5.18,Pending,Debit Card,Country law sing lay.
112462,9357,2022-08-15,2022-08-20,4400.21,19.32,15.85,12.42,Cancelled,Credit Card,Reality them herself example.
112463,4977,2022-04-13,2022-04-18,2764.9700000000003,5.41,9.51,6.4,Cancelled,Cash,Who team three with admit population.
112464,4738,2024-12-25,2024-12-27,4003.6,20.76,21.11,19.35,Returned,Debit Card,West beyond edge court very data someone people.
112465,8891,2023-09-01,2023-09-06,10056.1,13.55,8.74,8.04,Returned,Credit Card,Water movie gas personal reason both.
112466,8659,2023-11-15,2023-11-17,6076.12,3.8,7.48,6.79,Cancelled,Cash,Artist daughter then.
112467,2379,2022-10-24,2022-10-27,3106.91,4.85,20.15,6.14,Returned,PayPal,Through hair benefit she daughter hospital.
112468,2807,2024-12-06,2024-12-10,7147.71,0.69,11.39,17.99,Cancelled,PayPal,Deal figure wonder similar of rather.
112469,8029,2024-12-26,2025-01-05,3895.07,12.75,14.4,14.81,Pending,PayPal,Call learn modern enjoy.
112470,7845,2024-07-10,2024-07-16,6317.1900000000005,12.18,15.4,15.18,Cancelled,Debit Card,Knowledge behind live live sister teach.
112471,5090,2022-09-10,2022-09-17,559.48,15.0,11.33,13.9,Shipped,PayPal,Property market continue ten.
112472,7665,2024-08-10,2024-08-19,6327.129999999999,13.69,18.61,14.88,Cancelled,PayPal,Argue character animal treatment of treatment.
112473,9216,2023-07-25,2023-07-28,12799.96,28.52,20.14,10.47,Delivered,Cash,Store hard thus treat.
112474,6878,2022-04-08,2022-04-18,2748.66,17.02,8.73,11.38,Pending,PayPal,Economy job fact cost.
112475,2203,2022-12-04,2022-12-10,407.0,8.81,16.39,8.24,Delivered,Credit Card,She production push hand.
112476,5510,2022-02-23,2022-02-27,1649.57,23.76,13.4,9.99,Pending,PayPal,Control husband available into word so management.
112477,2639,2022-10-06,2022-10-11,4994.110000000001,18.83,17.58,19.7,Cancelled,Debit Card,Image it occur.
112478,6420,2024-05-09,2024-05-17,12688.630000000001,21.83,13.88,18.95,Delivered,Cash,Seem have mission against sing step heart.
112479,3036,2023-10-31,2023-11-10,4902.73,2.24,11.6,13.03,Pending,PayPal,Degree himself something difficult economy sit.
112480,336,2022-10-15,2022-10-17,5777.1900000000005,16.89,11.15,6.36,Pending,Debit Card,Newspaper policy anything maintain hair.
112481,1508,2024-10-30,2024-11-06,7190.83,18.73,12.86,11.71,Delivered,PayPal,Bar business church he serious feeling energy.
112482,7204,2024-12-28,2024-12-30,5108.73,29.42,6.5,7.52,Shipped,PayPal,Official option evidence hot radio learn.
112483,2645,2023-06-26,2023-07-02,3812.48,26.78,20.04,8.64,Delivered,Debit Card,Challenge treatment common police might couple much.
112484,9129,2022-12-07,2022-12-16,5194.5,0.1,18.28,12.72,Pending,Debit Card,Believe ask party poor both later rest.
112485,9120,2024-01-25,2024-02-03,3483.96,21.19,11.43,6.22,Delivered,Debit Card,Chance them pressure seek south future media.
112486,7676,2022-04-15,2022-04-19,1498.1100000000001,0.16,9.18,19.74,Cancelled,PayPal,Site idea employee front past sell.
112487,6154,2022-11-13,2022-11-15,14672.22,24.84,15.97,16.82,Pending,Debit Card,Forward nice end work.
112488,1651,2024-11-26,2024-11-28,0.0,2.63,10.8,18.23,Returned,Cash,Carry kid green garden seek sort raise even.
112489,8487,2024-10-14,2024-10-22,1209.75,0.37,14.59,10.23,Returned,Debit Card,Sit wish certainly though.
112490,6592,2022-12-25,2022-12-30,7806.57,23.17,12.31,12.72,Pending,Credit Card,After stage hard fill prepare environmental.
112491,5151,2024-11-01,2024-11-11,4866.4,9.83,10.38,13.09,Delivered,Credit Card,However guess special value catch.
112492,3343,2022-11-22,2022-11-26,7007.25,5.44,7.41,16.51,Shipped,Cash,Bit open risk station family feel debate.
112493,1385,2023-04-23,2023-04-25,1486.27,23.42,23.42,5.48,Cancelled,Cash,Every full measure low rock air.
112494,1274,2024-06-25,2024-07-02,6592.28,10.32,5.37,8.29,Cancelled,PayPal,Act our seek word left century.
112495,7783,2022-07-10,2022-07-14,9749.14,13.95,24.19,12.67,Pending,Cash,Investment daughter score dog.
112496,2879,2023-04-08,2023-04-14,4065.4500000000003,21.15,22.27,13.0,Returned,PayPal,Hospital measure four eight dog cup form language.
112497,3676,2023-02-20,2023-02-28,6261.74,27.02,17.54,5.15,Shipped,Credit Card,Edge land everybody claim development environment.
112498,7715,2023-04-04,2023-04-11,6520.34,2.72,19.75,12.07,Delivered,Cash,Question modern development good start.
112499,1305,2023-12-03,2023-12-12,2688.98,27.09,9.73,12.29,Returned,Credit Card,Go and change compare story thing.
112500,8284,2024-06-24,2024-07-02,5023.32,14.08,7.14,15.05,Returned,Credit Card,Two car nature watch.
112501,9352,2023-03-18,2023-03-23,11633.57,9.82,24.42,19.84,Delivered,Credit Card,Party station fast walk.
112502,3623,2024-07-11,2024-07-20,7974.02,9.85,24.56,14.18,Delivered,PayPal,Stuff get single plan customer.
112503,2366,2023-03-28,2023-04-01,2867.46,14.77,10.66,5.61,Returned,Credit Card,Well employee throw later somebody contain natural.
112504,8030,2024-07-29,2024-07-31,8136.21,11.38,14.65,17.76,Shipped,PayPal,Anyone person soon need.
112505,432,2022-01-08,2022-01-13,4011.35,11.98,23.02,5.05,Returned,Credit Card,Trouble experience evidence general special society.
112506,8086,2023-11-20,2023-11-24,8565.14,23.17,12.0,6.98,Returned,Credit Card,Approach lot day data want.
112507,9014,2023-04-28,2023-05-05,641.48,3.92,12.9,17.15,Cancelled,Credit Card,Any friend wonder popular decide his.
112508,9562,2022-10-05,2022-10-08,2706.4300000000003,6.17,8.59,6.79,Pending,Debit Card,Increase challenge parent which.
112509,7624,2024-01-11,2024-01-18,3615.85,2.88,23.88,5.32,Delivered,PayPal,Wide together rest seat memory to measure sit.
112510,1893,2023-06-14,2023-06-24,10480.08,26.72,5.44,14.69,Pending,Debit Card,Mrs suddenly watch lot different development.
112511,9999,2024-10-07,2024-10-17,10924.77,16.58,23.6,12.77,Cancelled,PayPal,Place history step.
112512,4565,2022-05-14,2022-05-20,12487.99,28.69,15.84,18.03,Shipped,Credit Card,Discuss around carry although society its reflect.
112513,8578,2023-03-09,2023-03-16,8420.67,29.87,17.47,10.01,Delivered,PayPal,Quite chance rather wife knowledge.
112514,2771,2022-06-15,2022-06-24,2527.2799999999997,25.65,22.77,19.66,Cancelled,Cash,View us term answer stock.
112515,7979,2024-09-25,2024-10-02,2731.61,13.38,11.74,18.62,Pending,Debit Card,Husband next relate firm opportunity save response.
112516,8537,2024-12-29,2025-01-06,6607.26,18.05,22.18,14.21,Returned,PayPal,Ready house performance hundred successful.
112517,4755,2022-07-09,2022-07-13,5125.01,10.37,9.36,12.78,Returned,Credit Card,Choose drug project book.
112518,7989,2024-12-06,2024-12-14,5478.95,29.25,8.4,5.68,Returned,Debit Card,Letter believe I week national mouth wall.
112519,1803,2024-02-29,2024-03-06,6100.72,24.26,16.21,5.8,Cancelled,Cash,Figure actually into then spring media responsibility.
112520,2242,2023-11-13,2023-11-16,7714.140000000001,24.73,21.81,16.84,Delivered,Cash,Senior society shoulder growth.
112521,8328,2023-11-20,2023-11-23,6582.96,8.69,7.16,5.41,Cancelled,Credit Card,Need new accept help there.
112522,3118,2022-01-14,2022-01-19,545.6,2.14,22.54,14.18,Cancelled,Cash,Early let hit toward.
112523,9981,2023-04-11,2023-04-20,580.29,9.14,19.85,12.18,Shipped,Debit Card,Ground president school although kitchen another.
112524,6909,2023-12-21,2023-12-24,7810.6,17.34,19.76,19.23,Pending,Credit Card,Reason long kind.
112525,6510,2023-02-11,2023-02-20,4391.16,12.72,23.78,5.24,Shipped,Debit Card,However identify organization large even.
112526,3618,2023-04-12,2023-04-17,6526.57,14.33,24.48,17.94,Cancelled,Cash,Plant test player message.
112527,4115,2024-09-14,2024-09-22,5250.03,25.52,10.49,14.18,Shipped,Cash,Less right pick national serve better.
112528,1138,2023-12-16,2023-12-18,5326.36,9.38,19.82,16.92,Pending,PayPal,Room toward loss responsibility.
112529,154,2022-11-11,2022-11-13,2329.62,14.12,12.9,12.06,Returned,PayPal,Grow role commercial carry for exist position.
112530,160,2023-07-20,2023-07-30,8940.26,7.51,24.2,18.02,Shipped,Cash,Put black imagine once war address discuss data.
112531,3294,2024-11-06,2024-11-13,1791.8500000000001,21.51,15.64,16.75,Shipped,Debit Card,Heavy can place leg still wear available kind.
112532,5258,2022-10-25,2022-10-27,4218.95,18.63,15.84,13.34,Returned,Cash,Face behind trip oil us help western.
112533,510,2024-02-13,2024-02-16,8675.84,18.23,6.87,13.84,Returned,Cash,Certain goal us could friend.
112534,2848,2022-11-07,2022-11-17,3594.54,24.09,20.58,19.91,Shipped,Cash,Kind rise nation bag work although.
112535,6227,2023-01-31,2023-02-02,10670.42,13.13,5.24,10.2,Cancelled,Debit Card,Give serious whatever high lay.
112536,4424,2024-11-13,2024-11-22,8107.6,13.98,17.84,5.25,Shipped,PayPal,Successful senior take receive little enough.
112537,9491,2024-02-08,2024-02-16,6382.139999999999,22.67,10.98,11.1,Delivered,Debit Card,Our available force assume stay staff recognize.
112538,3835,2023-10-26,2023-10-31,9585.11,1.37,11.39,10.1,Shipped,Cash,Him say matter.
112539,1153,2023-10-11,2023-10-20,13141.86,20.06,16.48,19.43,Cancelled,Credit Card,Office pick second more service gas parent.
112540,3318,2022-12-06,2022-12-13,3574.2799999999997,2.54,12.59,16.58,Pending,Credit Card,Wrong oil close door.
112541,1601,2023-10-29,2023-11-03,5771.19,16.64,23.53,14.52,Returned,Credit Card,Relate fast sound scene might.
112542,8362,2024-02-13,2024-02-15,3074.41,15.39,16.86,18.23,Pending,Cash,Sign democratic Democrat citizen us.
112543,1382,2024-03-25,2024-03-31,3951.85,20.39,15.71,7.59,Returned,Credit Card,Player fill gun forward generation or about.
112544,5992,2022-07-07,2022-07-09,3855.9900000000002,11.21,6.18,9.84,Delivered,Cash,Drop play miss mean.
112545,1390,2024-12-21,2024-12-24,13408.08,5.2,11.85,9.73,Returned,Credit Card,Hard cultural address early.
112546,2298,2022-01-25,2022-01-27,9002.99,29.79,17.84,15.17,Shipped,PayPal,Important defense above investment.
112547,1140,2022-09-29,2022-10-03,5640.65,29.94,20.8,19.7,Cancelled,Debit Card,Western continue bill before professional yourself poor.
112548,7702,2023-03-16,2023-03-19,5457.51,0.31,15.77,8.39,Shipped,Debit Card,Treat computer we task.
